Order ID,Order Date,Ship Date,Ship Mode,Postal Code,City,State,Country,Region,Customer ID
CA-2017-131828,2017-02-11,2017-02-13,Second Class,98105,Seattle,Washington,United States,West,CS-11845
CA-2014-109218,2014-06-30,2014-07-03,Second Class,90004,Los Angeles,California,United States,West,AR-10825
CA-2016-120558,2016-06-07,2016-06-10,First Class,10035,New York City,New York,United States,East,RD-19810
US-2014-109036,2014-12-20,2014-12-25,Standard Class,98103,Seattle,Washington,United States,West,KH-16510
CA-2015-147830,2015-12-15,2015-12-18,First Class,43055,Newark,Ohio,United States,East,NF-18385
CA-2017-150497,2017-07-20,2017-07-24,Standard Class,55369,Maple Grove,Minnesota,United States,Central,SM-20950
CA-2014-128986,2014-08-03,2014-08-05,Second Class,85301,Glendale,Arizona,United States,West,GH-14410
CA-2015-139584,2015-08-24,2015-08-28,Standard Class,10009,New York City,New York,United States,East,EM-13810
US-2016-162677,2016-03-26,2016-03-27,First Class,28540,Jacksonville,North Carolina,United States,South,DB-13210
US-2014-150924,2014-09-12,2014-09-16,Second Class,77070,Houston,Texas,United States,Central,PT-19090
CA-2014-153969,2014-09-21,2014-09-25,Standard Class,94109,San Francisco,California,United States,West,HF-14995
CA-2016-146682,2016-10-29,2016-10-31,First Class,48911,Lansing,Michigan,United States,Central,KW-16435
CA-2016-138695,2016-05-28,2016-06-03,Standard Class,32303,Tallahassee,Florida,United States,South,KC-16675
CA-2017-107461,2017-12-21,2017-12-26,Second Class,29203,Columbia,South Carolina,United States,South,PK-19075
US-2016-133879,2016-03-21,2016-03-28,Standard Class,60623,Chicago,Illinois,United States,Central,KT-16465
CA-2017-157483,2017-11-11,2017-11-18,Standard Class,48227,Detroit,Michigan,United States,Central,EP-13915
US-2017-132059,2017-09-23,2017-09-29,Standard Class,80525,Fort Collins,Colorado,United States,West,AP-10915
CA-2017-122280,2017-09-10,2017-09-10,Same Day,10024,New York City,New York,United States,East,SH-20395
CA-2017-105235,2017-12-05,2017-12-11,Standard Class,10011,New York City,New York,United States,East,SM-20950
CA-2017-152912,2017-11-09,2017-11-12,Second Class,21044,Columbia,Maryland,United States,East,BM-11650
CA-2014-123498,2014-11-07,2014-11-09,First Class,77041,Houston,Texas,United States,Central,TC-20980
CA-2017-159352,2017-03-12,2017-03-17,Standard Class,1852,Lowell,Massachusetts,United States,East,KB-16585
US-2017-146416,2017-10-20,2017-10-22,Second Class,95695,Woodland,California,United States,West,JE-16165
US-2015-163783,2015-12-27,2016-01-01,Standard Class,60610,Chicago,Illinois,United States,Central,DR-12940
CA-2017-123981,2017-10-02,2017-10-08,Standard Class,10035,New York City,New York,United States,East,RW-19630
CA-2017-158953,2017-06-04,2017-06-08,Standard Class,77489,Missouri City,Texas,United States,Central,ML-18040
CA-2014-165428,2014-09-01,2014-09-04,First Class,77036,Houston,Texas,United States,Central,JL-15130
CA-2016-169026,2016-08-08,2016-08-13,Standard Class,39212,Jackson,Mississippi,United States,South,CM-12655
CA-2017-109750,2017-07-22,2017-07-28,Standard Class,10009,New York City,New York,United States,East,FH-14365
CA-2015-149384,2015-07-10,2015-07-10,Same Day,85281,Tempe,Arizona,United States,West,EH-13945
CA-2014-131527,2014-12-01,2014-12-07,Standard Class,28540,Jacksonville,North Carolina,United States,South,TB-21280
CA-2017-164000,2017-12-18,2017-12-22,Standard Class,19134,Philadelphia,Pennsylvania,United States,East,AH-10030
CA-2014-164224,2014-05-18,2014-05-20,Second Class,44312,Akron,Ohio,United States,East,TT-21070
CA-2014-158372,2014-11-10,2014-11-16,Standard Class,92037,San Diego,California,United States,West,RD-19900
CA-2016-108882,2016-01-09,2016-01-15,Standard Class,93727,Fresno,California,United States,West,LA-16780
US-2017-108245,2017-09-22,2017-09-27,Standard Class,77581,Pearland,Texas,United States,Central,SH-19975
CA-2014-142314,2014-12-23,2014-12-28,Standard Class,47374,Richmond,Indiana,United States,Central,SF-20200
CA-2016-132409,2016-05-26,2016-06-01,Standard Class,19134,Philadelphia,Pennsylvania,United States,East,TH-21235
CA-2017-150189,2017-07-08,2017-07-10,First Class,94403,San Mateo,California,United States,West,VG-21790
CA-2014-114433,2014-05-13,2014-05-17,Standard Class,94601,Oakland,California,United States,West,NP-18325
CA-2017-104640,2017-11-10,2017-11-16,Standard Class,10024,New York City,New York,United States,East,FH-14275
US-2015-137008,2015-10-02,2015-10-08,Standard Class,8701,Lakewood,New Jersey,United States,East,JP-15460
CA-2014-108189,2014-10-02,2014-10-05,First Class,85281,Tempe,Arizona,United States,West,ES-14080
CA-2014-154641,2014-08-11,2014-08-16,Standard Class,10035,New York City,New York,United States,East,KL-16645
CA-2017-131625,2017-09-01,2017-09-05,Second Class,10009,New York City,New York,United States,East,BN-11515
US-2017-156356,2017-04-16,2017-04-22,Standard Class,77095,Houston,Texas,United States,Central,ND-18370
CA-2016-138933,2016-04-24,2016-04-27,First Class,92503,Riverside,California,United States,West,JL-15130
CA-2016-140746,2016-01-15,2016-01-15,Same Day,6824,Fairfield,Connecticut,United States,East,RC-19825
CA-2016-146836,2016-05-02,2016-05-02,Same Day,10024,New York City,New York,United States,East,CC-12475
US-2016-127971,2016-11-20,2016-11-27,Standard Class,77095,Houston,Texas,United States,Central,DW-13195
US-2016-140809,2016-02-01,2016-02-03,First Class,22204,Arlington,Virginia,United States,South,CK-12760
CA-2017-114524,2017-03-31,2017-04-05,Second Class,60623,Chicago,Illinois,United States,Central,EG-13900
CA-2017-113355,2017-12-01,2017-12-05,Standard Class,75051,Grand Prairie,Texas,United States,Central,SJ-20215
US-2017-140907,2017-12-10,2017-12-12,Second Class,98103,Seattle,Washington,United States,West,BP-11185
CA-2016-159730,2016-09-17,2016-09-21,Standard Class,98103,Seattle,Washington,United States,West,SJ-20125
CA-2016-157868,2016-12-23,2016-12-29,Standard Class,49505,Grand Rapids,Michigan,United States,Central,MC-17590
CA-2017-119389,2017-04-17,2017-04-19,First Class,19120,Philadelphia,Pennsylvania,United States,East,BG-11740
CA-2017-110373,2017-10-27,2017-10-30,Second Class,60610,Chicago,Illinois,United States,Central,MA-17560
CA-2016-155474,2016-07-08,2016-07-14,Standard Class,98105,Seattle,Washington,United States,West,CC-12220
CA-2015-155453,2015-08-09,2015-08-14,Standard Class,32216,Jacksonville,Florida,United States,South,RA-19885
US-2016-161844,2016-12-09,2016-12-14,Second Class,37064,Franklin,Tennessee,United States,South,DK-12835
US-2016-162103,2016-11-13,2016-11-17,Standard Class,60035,Highland Park,Illinois,United States,Central,LB-16795
CA-2014-151554,2014-11-14,2014-11-15,First Class,77506,Pasadena,Texas,United States,Central,CM-11815
CA-2014-140662,2014-11-17,2014-11-19,First Class,94109,San Francisco,California,United States,West,TS-21205
CA-2016-122518,2016-03-04,2016-03-08,Second Class,33180,Miami,Florida,United States,South,RF-19345
US-2014-126571,2014-10-11,2014-10-15,Standard Class,19120,Philadelphia,Pennsylvania,United States,East,JF-15565
CA-2014-143840,2014-05-22,2014-05-29,Standard Class,35601,Decatur,Alabama,United States,South,EH-14185
CA-2014-115980,2014-07-15,2014-07-19,Standard Class,57103,Sioux Falls,South Dakota,United States,Central,VW-21775
CA-2015-155145,2015-12-27,2015-12-29,Second Class,93277,Visalia,California,United States,West,KN-16450
CA-2015-146038,2015-02-09,2015-02-16,Standard Class,90049,Los Angeles,California,United States,West,SJ-20215
CA-2017-133865,2017-05-08,2017-05-12,Standard Class,90032,Los Angeles,California,United States,West,PS-19045
CA-2017-116358,2017-11-02,2017-11-06,Standard Class,66212,Overland Park,Kansas,United States,Central,KM-16225
CA-2014-102988,2014-04-05,2014-04-09,Second Class,22304,Alexandria,Virginia,United States,South,GM-14695
US-2014-117170,2014-09-17,2014-09-24,Standard Class,27604,Raleigh,North Carolina,United States,South,KT-16465
CA-2014-159478,2014-09-30,2014-10-06,Standard Class,10035,New York City,New York,United States,East,MH-17785
CA-2014-103702,2014-09-12,2014-09-17,Standard Class,45014,Fairfield,Ohio,United States,East,AF-10885
CA-2017-150525,2017-02-20,2017-02-25,Standard Class,74403,Muskogee,Oklahoma,United States,Central,JP-16135
CA-2015-157770,2015-12-13,2015-12-15,First Class,92592,Temecula,California,United States,West,RD-19585
CA-2016-167290,2016-10-30,2016-11-04,Standard Class,48310,Sterling Heights,Michigan,United States,Central,JF-15295
CA-2014-106264,2014-12-26,2014-12-30,Standard Class,92024,San Diego,California,United States,West,CK-12595
CA-2014-138023,2014-08-15,2014-08-18,First Class,75081,Dallas,Texas,United States,Central,KH-16510
CA-2017-113418,2017-10-01,2017-10-03,First Class,10035,New York City,New York,United States,East,CM-12655
US-2015-110569,2015-05-23,2015-05-30,Standard Class,85023,Phoenix,Arizona,United States,West,EB-13870
CA-2017-136308,2017-11-16,2017-11-16,Same Day,94122,San Francisco,California,United States,West,MW-18235
US-2014-159926,2014-11-18,2014-11-22,Standard Class,19140,Philadelphia,Pennsylvania,United States,East,CS-11950
CA-2014-104738,2014-12-30,2015-01-01,Second Class,78041,Laredo,Texas,United States,Central,SP-20620
CA-2015-144386,2015-11-05,2015-11-11,Standard Class,10009,New York City,New York,United States,East,GT-14635
CA-2016-111416,2016-09-17,2016-09-22,Standard Class,10035,New York City,New York,United States,East,LW-17215
CA-2016-162747,2016-03-20,2016-03-25,Second Class,39503,Gulfport,Mississippi,United States,South,AH-10030
US-2014-133130,2014-09-27,2014-10-01,Standard Class,92037,San Diego,California,United States,West,TH-21100
CA-2017-169978,2017-12-24,2017-12-28,Standard Class,11572,Oceanside,New York,United States,East,HG-15025
CA-2017-161739,2017-11-10,2017-11-15,Second Class,78664,Round Rock,Texas,United States,Central,EB-13750
CA-2015-165057,2015-09-11,2015-09-15,Standard Class,92374,Redlands,California,United States,West,SC-20725
CA-2014-134551,2014-12-20,2014-12-25,Standard Class,38401,Columbia,Tennessee,United States,South,TS-21505
CA-2015-120810,2015-07-23,2015-07-27,Standard Class,10009,New York City,New York,United States,East,TH-21550
CA-2014-165309,2014-11-11,2014-11-15,Standard Class,77095,Houston,Texas,United States,Central,KD-16270
CA-2017-122595,2017-12-14,2017-12-20,Standard Class,60653,Chicago,Illinois,United States,Central,GM-14455
US-2017-109253,2017-08-21,2017-08-22,First Class,94601,Oakland,California,United States,West,PR-18880
CA-2016-145982,2016-08-27,2016-09-01,Second Class,2169,Quincy,Massachusetts,United States,East,TB-21055
CA-2015-112014,2015-08-13,2015-08-20,Standard Class,92399,Yucaipa,California,United States,West,ON-18715
CA-2017-154732,2017-11-05,2017-11-07,First Class,60623,Chicago,Illinois,United States,Central,AH-10195
US-2016-157308,2016-08-17,2016-08-21,Standard Class,98105,Seattle,Washington,United States,West,NM-18520
CA-2016-147536,2016-12-26,2016-12-31,Standard Class,10024,New York City,New York,United States,East,AR-10510
US-2014-134733,2014-09-23,2014-09-28,Standard Class,92037,San Diego,California,United States,West,BM-11650
US-2014-150434,2014-07-19,2014-07-24,Standard Class,6010,Bristol,Connecticut,United States,East,CA-12310
CA-2017-100335,2017-09-07,2017-09-13,Standard Class,60610,Chicago,Illinois,United States,Central,NF-18595
CA-2016-139234,2016-05-06,2016-05-10,Standard Class,60610,Chicago,Illinois,United States,Central,AF-10870
US-2015-142020,2015-06-04,2015-06-08,Second Class,10024,New York City,New York,United States,East,TC-21535
CA-2015-139962,2015-12-13,2015-12-20,Standard Class,2151,Revere,Massachusetts,United States,East,Dp-13240
CA-2016-130050,2016-07-16,2016-07-18,Second Class,77036,Houston,Texas,United States,Central,MC-17425
CA-2014-115161,2014-01-31,2014-02-02,First Class,92691,Mission Viejo,California,United States,West,LC-17050
CA-2014-165379,2014-07-09,2014-07-15,Standard Class,75217,Dallas,Texas,United States,Central,BM-11650
CA-2015-115511,2015-11-21,2015-11-25,Standard Class,89115,Las Vegas,Nevada,United States,West,NW-18400
CA-2016-134887,2016-03-25,2016-03-25,Same Day,73071,Norman,Oklahoma,United States,Central,TB-21280
CA-2017-123778,2017-09-23,2017-09-30,Standard Class,94122,San Francisco,California,United States,West,BS-11755
CA-2015-161718,2015-12-04,2015-12-10,Standard Class,11550,Hempstead,New York,United States,East,SO-20335
CA-2016-100671,2016-11-01,2016-11-04,First Class,77301,Conroe,Texas,United States,Central,CS-12490
CA-2017-142867,2017-03-17,2017-03-21,Standard Class,77095,Houston,Texas,United States,Central,PO-19180
CA-2017-103156,2017-11-23,2017-11-24,First Class,19120,Philadelphia,Pennsylvania,United States,East,TD-20995
US-2017-162208,2017-08-27,2017-08-30,First Class,33614,Tampa,Florida,United States,South,SP-20620
CA-2015-130659,2015-12-04,2015-12-09,Second Class,10035,New York City,New York,United States,East,MS-17365
CA-2017-148404,2017-10-07,2017-10-11,Standard Class,28205,Charlotte,North Carolina,United States,South,Dp-13240
CA-2017-101077,2017-03-25,2017-03-30,Second Class,75081,Dallas,Texas,United States,Central,DB-13660
CA-2014-166471,2014-08-09,2014-08-13,Standard Class,98103,Seattle,Washington,United States,West,MG-17650
CA-2014-105340,2014-11-22,2014-11-25,First Class,77506,Pasadena,Texas,United States,Central,EH-14185
US-2017-131583,2017-06-10,2017-06-10,Same Day,19143,Philadelphia,Pennsylvania,United States,East,CL-11890
US-2017-148362,2017-07-01,2017-07-08,Standard Class,46203,Indianapolis,Indiana,United States,Central,KF-16285
CA-2014-102274,2014-11-21,2014-11-26,Standard Class,40475,Richmond,Kentucky,United States,South,DH-13075
CA-2015-129700,2015-05-04,2015-05-05,First Class,60477,Tinley Park,Illinois,United States,Central,LA-16780
CA-2017-168739,2017-05-29,2017-06-05,Standard Class,77095,Houston,Texas,United States,Central,HZ-14950
CA-2015-152527,2015-10-17,2015-10-17,Same Day,90004,Los Angeles,California,United States,West,CM-12190
US-2014-150119,2014-04-23,2014-04-27,Standard Class,43229,Columbus,Ohio,United States,East,LB-16795
US-2017-150847,2017-04-30,2017-05-06,Standard Class,43229,Columbus,Ohio,United States,East,JF-15490
CA-2016-100244,2016-09-20,2016-09-24,Standard Class,94122,San Francisco,California,United States,West,GM-14695
CA-2016-116540,2016-09-02,2016-09-02,Same Day,53711,Madison,Wisconsin,United States,Central,SS-20590
CA-2015-151841,2015-04-27,2015-05-02,Standard Class,80013,Aurora,Colorado,United States,West,TC-21475
CA-2015-150791,2015-09-06,2015-09-13,Standard Class,10024,New York City,New York,United States,East,CC-12430
CA-2016-134803,2016-05-28,2016-06-03,Standard Class,90004,Los Angeles,California,United States,West,CL-12565
CA-2015-153381,2015-09-24,2015-09-28,Standard Class,52001,Dubuque,Iowa,United States,Central,DE-13255
US-2017-111024,2017-07-03,2017-07-06,Second Class,43130,Lancaster,Ohio,United States,East,SZ-20035
CA-2017-148264,2017-12-08,2017-12-09,First Class,90301,Inglewood,California,United States,West,LF-17185
CA-2017-131212,2017-12-05,2017-12-09,Standard Class,98006,Bellevue,Washington,United States,West,AB-10165
US-2015-100531,2015-09-27,2015-09-29,First Class,60610,Chicago,Illinois,United States,Central,NM-18520
CA-2017-152583,2017-10-30,2017-10-30,Same Day,75217,Dallas,Texas,United States,Central,RA-19945
CA-2015-144099,2015-11-29,2015-11-30,Same Day,94122,San Francisco,California,United States,West,PO-19195
CA-2014-158337,2014-03-11,2014-03-14,Second Class,10024,New York City,New York,United States,East,KA-16525
CA-2017-168858,2017-11-19,2017-11-23,Standard Class,10011,New York City,New York,United States,East,JD-16150
CA-2016-116344,2016-07-29,2016-08-02,Standard Class,19140,Philadelphia,Pennsylvania,United States,East,JO-15145
CA-2015-131779,2015-06-12,2015-06-17,Standard Class,19711,Newark,Delaware,United States,East,LE-16810
CA-2016-158869,2016-08-06,2016-08-07,First Class,10024,New York City,New York,United States,East,AH-10690
CA-2017-102554,2017-06-11,2017-06-15,Standard Class,36830,Auburn,Alabama,United States,South,KN-16705
CA-2016-162614,2016-10-07,2016-10-13,Standard Class,90049,Los Angeles,California,United States,West,TB-21250
CA-2014-168592,2014-09-08,2014-09-14,Standard Class,94110,San Francisco,California,United States,West,DP-13390
CA-2014-157609,2014-03-16,2014-03-21,Second Class,27604,Raleigh,North Carolina,United States,South,KN-16705
CA-2015-153325,2015-03-01,2015-03-02,Second Class,31204,Macon,Georgia,United States,South,ST-20530
CA-2015-153626,2015-07-09,2015-07-14,Standard Class,37211,Nashville,Tennessee,United States,South,EB-13870
CA-2016-166485,2016-02-20,2016-02-27,Standard Class,37211,Nashville,Tennessee,United States,South,AH-10210
CA-2017-136448,2017-09-16,2017-09-18,First Class,19143,Philadelphia,Pennsylvania,United States,East,AS-10090
CA-2017-114258,2017-11-05,2017-11-10,Second Class,75081,Dallas,Texas,United States,Central,EM-13825
CA-2015-152611,2015-02-20,2015-02-23,Second Class,8861,Perth Amboy,New Jersey,United States,East,KA-16525
CA-2016-165470,2016-11-25,2016-11-30,Standard Class,32216,Jacksonville,Florida,United States,South,HJ-14875
CA-2017-128699,2017-12-03,2017-12-05,Second Class,32216,Jacksonville,Florida,United States,South,ND-18370
